type,wall_time,time_s,addr,ratio,label
DATA,2026-01-27T16:35:42,300.239,0x76,0.071902,turps
DATA,2026-01-27T16:35:42,300.239,0x77,0.090213,turps
DATA,2026-01-27T16:35:42,300.418,0x76,0.071323,turps
DATA,2026-01-27T16:35:42,300.418,0x77,0.090844,turps
DATA,2026-01-27T16:35:42,300.643,0x76,0.072060,turps
DATA,2026-01-27T16:35:42,300.643,0x77,0.089859,turps
DATA,2026-01-27T16:35:42,300.822,0x76,0.070925,turps
DATA,2026-01-27T16:35:42,300.822,0x77,0.090280,turps
DATA,2026-01-27T16:35:42,301.001,0x76,0.070981,turps
DATA,2026-01-27T16:35:42,301.001,0x77,0.086236,turps
DATA,2026-01-27T16:35:43,301.230,0x76,0.069923,turps
DATA,2026-01-27T16:35:43,301.230,0x77,0.084680,turps
DATA,2026-01-27T16:35:43,301.412,0x76,0.069121,turps
DATA,2026-01-27T16:35:43,301.412,0x77,0.084483,turps
DATA,2026-01-27T16:35:43,301.637,0x76,0.070299,turps
DATA,2026-01-27T16:35:43,301.637,0x77,0.085558,turps
DATA,2026-01-27T16:35:43,301.816,0x76,0.070131,turps
DATA,2026-01-27T16:35:43,301.816,0x77,0.086498,turps
DATA,2026-01-27T16:35:43,302.040,0x76,0.071081,turps
DATA,2026-01-27T16:35:43,302.040,0x77,0.089843,turps
DATA,2026-01-27T16:35:44,302.220,0x76,0.071022,turps
DATA,2026-01-27T16:35:44,302.220,0x77,0.087524,turps
DATA,2026-01-27T16:35:44,302.444,0x76,0.072046,turps
DATA,2026-01-27T16:35:44,302.444,0x77,0.089214,turps
DATA,2026-01-27T16:35:44,302.623,0x76,0.070685,turps
DATA,2026-01-27T16:35:44,302.623,0x77,0.086611,turps
DATA,2026-01-27T16:35:44,302.802,0x76,0.070781,turps
DATA,2026-01-27T16:35:44,302.802,0x77,0.085745,turps
DATA,2026-01-27T16:35:44,303.027,0x76,0.069201,turps
DATA,2026-01-27T16:35:44,303.027,0x77,0.084431,turps
DATA,2026-01-27T16:35:45,303.206,0x76,0.069290,turps
DATA,2026-01-27T16:35:45,303.206,0x77,0.084012,turps
DATA,2026-01-27T16:35:45,303.430,0x76,0.067614,turps
DATA,2026-01-27T16:35:45,303.430,0x77,0.082157,turps
DATA,2026-01-27T16:35:45,303.609,0x76,0.067991,turps
DATA,2026-01-27T16:35:45,303.609,0x77,0.083201,turps
DATA,2026-01-27T16:35:45,303.834,0x76,0.066795,turps
DATA,2026-01-27T16:35:45,303.834,0x77,0.081572,turps
DATA,2026-01-27T16:35:45,304.014,0x76,0.067622,turps
DATA,2026-01-27T16:35:45,304.014,0x77,0.083077,turps
DATA,2026-01-27T16:35:46,304.238,0x76,0.069270,turps
DATA,2026-01-27T16:35:46,304.238,0x77,0.083964,turps
DATA,2026-01-27T16:35:46,304.417,0x76,0.070720,turps
DATA,2026-01-27T16:35:46,304.417,0x77,0.084806,turps
DATA,2026-01-27T16:35:46,304.641,0x76,0.071737,turps
DATA,2026-01-27T16:35:46,304.641,0x77,0.086260,turps
DATA,2026-01-27T16:35:46,304.821,0x76,0.070522,turps
DATA,2026-01-27T16:35:46,304.821,0x77,0.085959,turps
DATA,2026-01-27T16:35:46,305.000,0x76,0.070658,turps
DATA,2026-01-27T16:35:46,305.000,0x77,0.086030,turps
DATA,2026-01-27T16:35:47,305.225,0x76,0.069643,turps
DATA,2026-01-27T16:35:47,305.225,0x77,0.084787,turps
DATA,2026-01-27T16:35:47,305.404,0x76,0.068865,turps
DATA,2026-01-27T16:35:47,305.404,0x77,0.083371,turps
DATA,2026-01-27T16:35:47,305.630,0x76,0.067753,turps
DATA,2026-01-27T16:35:47,305.630,0x77,0.081899,turps
DATA,2026-01-27T16:35:47,305.809,0x76,0.068217,turps
DATA,2026-01-27T16:35:47,305.809,0x77,0.083109,turps
DATA,2026-01-27T16:35:47,306.033,0x76,0.066945,turps
DATA,2026-01-27T16:35:47,306.033,0x77,0.081384,turps
DATA,2026-01-27T16:35:48,306.213,0x76,0.068025,turps
DATA,2026-01-27T16:35:48,306.213,0x77,0.082635,turps
DATA,2026-01-27T16:35:48,306.437,0x76,0.069970,turps
DATA,2026-01-27T16:35:48,306.437,0x77,0.083772,turps
DATA,2026-01-27T16:35:48,306.616,0x76,0.070834,turps
DATA,2026-01-27T16:35:48,306.616,0x77,0.085120,turps
DATA,2026-01-27T16:35:48,306.841,0x76,0.071599,turps
DATA,2026-01-27T16:35:48,306.841,0x77,0.086125,turps
DATA,2026-01-27T16:35:48,307.020,0x76,0.070831,turps
DATA,2026-01-27T16:35:48,307.020,0x77,0.085342,turps
DATA,2026-01-27T16:35:49,307.244,0x76,0.071498,turps
DATA,2026-01-27T16:35:49,307.244,0x77,0.087278,turps
DATA,2026-01-27T16:35:49,307.423,0x76,0.070418,turps
DATA,2026-01-27T16:35:49,307.423,0x77,0.087105,turps
DATA,2026-01-27T16:35:49,307.603,0x76,0.069679,turps
DATA,2026-01-27T16:35:49,307.603,0x77,0.085806,turps
DATA,2026-01-27T16:35:49,307.830,0x76,0.068442,turps
DATA,2026-01-27T16:35:49,307.830,0x77,0.084433,turps
DATA,2026-01-27T16:35:49,308.014,0x76,0.068612,turps
DATA,2026-01-27T16:35:49,308.014,0x77,0.083533,turps
DATA,2026-01-27T16:35:50,308.241,0x76,0.069840,turps
DATA,2026-01-27T16:35:50,308.241,0x77,0.084901,turps
DATA,2026-01-27T16:35:50,308.422,0x76,0.070742,turps
DATA,2026-01-27T16:35:50,308.422,0x77,0.086176,turps
DATA,2026-01-27T16:35:50,308.606,0x76,0.070599,turps
DATA,2026-01-27T16:35:50,308.606,0x77,0.085940,turps
DATA,2026-01-27T16:35:50,308.832,0x76,0.068498,turps
DATA,2026-01-27T16:35:50,308.832,0x77,0.084498,turps
DATA,2026-01-27T16:35:50,309.014,0x76,0.068536,turps
DATA,2026-01-27T16:35:50,309.014,0x77,0.083494,turps
DATA,2026-01-27T16:35:51,309.243,0x76,0.069694,turps
DATA,2026-01-27T16:35:51,309.243,0x77,0.084639,turps
DATA,2026-01-27T16:35:51,309.422,0x76,0.070431,turps
DATA,2026-01-27T16:35:51,309.422,0x77,0.086214,turps
DATA,2026-01-27T16:35:51,309.605,0x76,0.070412,turps
DATA,2026-01-27T16:35:51,309.605,0x77,0.086090,turps
DATA,2026-01-27T16:35:51,309.831,0x76,0.069555,turps
DATA,2026-01-27T16:35:51,309.831,0x77,0.084305,turps
DATA,2026-01-27T16:35:51,310.013,0x76,0.068916,turps
DATA,2026-01-27T16:35:51,310.013,0x77,0.083676,turps
DATA,2026-01-27T16:35:52,310.239,0x76,0.069729,turps
DATA,2026-01-27T16:35:52,310.239,0x77,0.084381,turps
DATA,2026-01-27T16:35:52,310.421,0x76,0.070709,turps
DATA,2026-01-27T16:35:52,310.421,0x77,0.085500,turps
DATA,2026-01-27T16:35:52,310.602,0x76,0.070478,turps
DATA,2026-01-27T16:35:52,310.602,0x77,0.084526,turps
DATA,2026-01-27T16:35:52,310.827,0x76,0.069143,turps
DATA,2026-01-27T16:35:52,310.827,0x77,0.083896,turps
DATA,2026-01-27T16:35:52,311.010,0x76,0.068560,turps
DATA,2026-01-27T16:35:52,311.010,0x77,0.083072,turps
DATA,2026-01-27T16:35:53,311.240,0x76,0.069913,turps
DATA,2026-01-27T16:35:53,311.240,0x77,0.083522,turps
DATA,2026-01-27T16:35:53,311.420,0x76,0.070581,turps
DATA,2026-01-27T16:35:53,311.420,0x77,0.084649,turps
DATA,2026-01-27T16:35:53,311.603,0x76,0.070494,turps
DATA,2026-01-27T16:35:53,311.603,0x77,0.084847,turps
DATA,2026-01-27T16:35:53,311.829,0x76,0.069208,turps
DATA,2026-01-27T16:35:53,311.829,0x77,0.082865,turps
DATA,2026-01-27T16:35:53,312.009,0x76,0.068789,turps
DATA,2026-01-27T16:35:53,312.009,0x77,0.083726,turps
DATA,2026-01-27T16:35:54,312.234,0x76,0.067262,turps
DATA,2026-01-27T16:35:54,312.234,0x77,0.081831,turps
DATA,2026-01-27T16:35:54,312.417,0x76,0.067894,turps
DATA,2026-01-27T16:35:54,312.417,0x77,0.082602,turps
DATA,2026-01-27T16:35:54,312.643,0x76,0.069451,turps
DATA,2026-01-27T16:35:54,312.643,0x77,0.083616,turps
DATA,2026-01-27T16:35:54,312.823,0x76,0.070700,turps
DATA,2026-01-27T16:35:54,312.823,0x77,0.086024,turps
DATA,2026-01-27T16:35:54,313.002,0x76,0.070381,turps
DATA,2026-01-27T16:35:54,313.002,0x77,0.085708,turps
DATA,2026-01-27T16:35:55,313.227,0x76,0.069236,turps
DATA,2026-01-27T16:35:55,313.227,0x77,0.083832,turps
DATA,2026-01-27T16:35:55,313.407,0x76,0.068742,turps
DATA,2026-01-27T16:35:55,313.407,0x77,0.083377,turps
DATA,2026-01-27T16:35:55,313.631,0x76,0.067296,turps
DATA,2026-01-27T16:35:55,313.631,0x77,0.082119,turps
DATA,2026-01-27T16:35:55,313.811,0x76,0.067819,turps
DATA,2026-01-27T16:35:55,313.811,0x77,0.082555,turps
DATA,2026-01-27T16:35:55,314.035,0x76,0.068843,turps
DATA,2026-01-27T16:35:55,314.035,0x77,0.083597,turps
DATA,2026-01-27T16:35:56,314.215,0x76,0.070435,turps
DATA,2026-01-27T16:35:56,314.215,0x77,0.084860,turps
DATA,2026-01-27T16:35:56,314.439,0x76,0.071441,turps
DATA,2026-01-27T16:35:56,314.439,0x77,0.085948,turps
DATA,2026-01-27T16:35:56,314.619,0x76,0.070495,turps
DATA,2026-01-27T16:35:56,314.619,0x77,0.085791,turps
DATA,2026-01-27T16:35:56,314.843,0x76,0.071568,turps
DATA,2026-01-27T16:35:56,314.843,0x77,0.086682,turps
DATA,2026-01-27T16:35:56,315.024,0x76,0.070363,turps
DATA,2026-01-27T16:35:56,315.024,0x77,0.086749,turps
DATA,2026-01-27T16:35:57,315.205,0x76,0.070312,turps
DATA,2026-01-27T16:35:57,315.205,0x77,0.085475,turps
DATA,2026-01-27T16:35:57,315.429,0x76,0.068989,turps
DATA,2026-01-27T16:35:57,315.429,0x77,0.083998,turps
DATA,2026-01-27T16:35:57,315.608,0x76,0.068338,turps
DATA,2026-01-27T16:35:57,315.608,0x77,0.083170,turps
DATA,2026-01-27T16:35:57,315.833,0x76,0.066971,turps
DATA,2026-01-27T16:35:57,315.833,0x77,0.081668,turps
DATA,2026-01-27T16:35:57,316.012,0x76,0.067436,turps
DATA,2026-01-27T16:35:57,316.012,0x77,0.082550,turps
DATA,2026-01-27T16:35:58,316.236,0x76,0.068797,turps
DATA,2026-01-27T16:35:58,316.236,0x77,0.084773,turps
DATA,2026-01-27T16:35:58,316.416,0x76,0.070240,turps
DATA,2026-01-27T16:35:58,316.416,0x77,0.086224,turps
DATA,2026-01-27T16:35:58,316.641,0x76,0.070379,turps
DATA,2026-01-27T16:35:58,316.641,0x77,0.086581,turps
DATA,2026-01-27T16:35:58,316.822,0x76,0.070423,turps
DATA,2026-01-27T16:35:58,316.822,0x77,0.085744,turps
DATA,2026-01-27T16:35:58,317.002,0x76,0.070663,turps
DATA,2026-01-27T16:35:58,317.002,0x77,0.085423,turps
DATA,2026-01-27T16:35:59,317.231,0x76,0.068980,turps
DATA,2026-01-27T16:35:59,317.231,0x77,0.084144,turps
DATA,2026-01-27T16:35:59,317.413,0x76,0.068255,turps
DATA,2026-01-27T16:35:59,317.413,0x77,0.083679,turps
DATA,2026-01-27T16:35:59,317.638,0x76,0.069215,turps
DATA,2026-01-27T16:35:59,317.638,0x77,0.084770,turps
DATA,2026-01-27T16:35:59,317.821,0x76,0.069570,turps
DATA,2026-01-27T16:35:59,317.821,0x77,0.085651,turps
DATA,2026-01-27T16:35:59,318.001,0x76,0.069230,turps
DATA,2026-01-27T16:35:59,318.001,0x77,0.085188,turps
DATA,2026-01-27T16:36:00,318.226,0x76,0.067988,turps
DATA,2026-01-27T16:36:00,318.226,0x77,0.084540,turps
DATA,2026-01-27T16:36:00,318.406,0x76,0.068100,turps
DATA,2026-01-27T16:36:00,318.406,0x77,0.083888,turps
DATA,2026-01-27T16:36:00,318.630,0x76,0.067189,turps
DATA,2026-01-27T16:36:00,318.630,0x77,0.081668,turps
DATA,2026-01-27T16:36:00,318.810,0x76,0.067581,turps
DATA,2026-01-27T16:36:00,318.810,0x77,0.082905,turps
DATA,2026-01-27T16:36:00,319.034,0x76,0.067198,turps
DATA,2026-01-27T16:36:00,319.034,0x77,0.081492,turps
DATA,2026-01-27T16:36:01,319.214,0x76,0.067513,turps
DATA,2026-01-27T16:36:01,319.214,0x77,0.082977,turps
DATA,2026-01-27T16:36:01,319.438,0x76,0.068475,turps
DATA,2026-01-27T16:36:01,319.438,0x77,0.083408,turps
DATA,2026-01-27T16:36:01,319.617,0x76,0.069076,turps
DATA,2026-01-27T16:36:01,319.617,0x77,0.084789,turps
DATA,2026-01-27T16:36:01,319.842,0x76,0.070043,turps
DATA,2026-01-27T16:36:01,319.842,0x77,0.086014,turps
DATA,2026-01-27T16:36:01,320.021,0x76,0.070005,turps
DATA,2026-01-27T16:36:01,320.021,0x77,0.085611,turps
DATA,2026-01-27T16:36:02,320.201,0x76,0.070085,turps
DATA,2026-01-27T16:36:02,320.201,0x77,0.085671,turps
DATA,2026-01-27T16:36:02,320.425,0x76,0.068672,turps
DATA,2026-01-27T16:36:02,320.425,0x77,0.084111,turps
DATA,2026-01-27T16:36:02,320.604,0x76,0.068353,turps
EVENT,2026-01-27T16:36:02,320.604,,,turps
DATA,2026-01-27T16:36:02,320.604,0x77,0.083622,turps
DATA,2026-01-27T16:36:02,320.829,0x76,0.066960,turps
DATA,2026-01-27T16:36:02,320.829,0x77,0.081981,turps
DATA,2026-01-27T16:36:02,321.008,0x76,0.067410,turps
DATA,2026-01-27T16:36:02,321.008,0x77,0.083238,turps
DATA,2026-01-27T16:36:03,321.232,0x76,0.066389,turps
DATA,2026-01-27T16:36:03,321.232,0x77,0.080676,turps
DATA,2026-01-27T16:36:03,321.411,0x76,0.067540,turps
DATA,2026-01-27T16:36:03,321.411,0x77,0.081939,turps
DATA,2026-01-27T16:36:03,321.635,0x76,0.069378,turps
DATA,2026-01-27T16:36:03,321.635,0x77,0.084011,turps
DATA,2026-01-27T16:36:03,321.815,0x76,0.070295,turps
DATA,2026-01-27T16:36:03,321.815,0x77,0.085915,turps
DATA,2026-01-27T16:36:03,322.039,0x76,0.071416,turps
DATA,2026-01-27T16:36:03,322.039,0x77,0.087185,turps
DATA,2026-01-27T16:36:04,322.218,0x76,0.070091,turps
DATA,2026-01-27T16:36:04,322.218,0x77,0.085952,turps
DATA,2026-01-27T16:36:04,322.442,0x76,0.071405,turps
DATA,2026-01-27T16:36:04,322.442,0x77,0.087169,turps
DATA,2026-01-27T16:36:04,322.624,0x76,0.070484,turps
DATA,2026-01-27T16:36:04,322.624,0x77,0.086615,turps
DATA,2026-01-27T16:36:04,322.804,0x76,0.070270,turps
DATA,2026-01-27T16:36:04,322.804,0x77,0.085526,turps
DATA,2026-01-27T16:36:04,323.030,0x76,0.068874,turps
DATA,2026-01-27T16:36:04,323.030,0x77,0.083964,turps
DATA,2026-01-27T16:36:05,323.210,0x76,0.068327,turps
DATA,2026-01-27T16:36:05,323.210,0x77,0.083868,turps
DATA,2026-01-27T16:36:05,323.434,0x76,0.067233,turps
DATA,2026-01-27T16:36:05,323.434,0x77,0.084513,turps
DATA,2026-01-27T16:36:05,323.614,0x76,0.067426,turps
DATA,2026-01-27T16:36:05,323.614,0x77,0.098622,turps
DATA,2026-01-27T16:36:05,323.838,0x76,0.068773,turps
DATA,2026-01-27T16:36:05,323.838,0x77,0.108788,turps
DATA,2026-01-27T16:36:05,324.018,0x76,0.069968,turps
DATA,2026-01-27T16:36:05,324.018,0x77,0.110401,turps
DATA,2026-01-27T16:36:06,324.243,0x76,0.071152,turps
DATA,2026-01-27T16:36:06,324.243,0x77,0.114911,turps
DATA,2026-01-27T16:36:06,324.423,0x76,0.071659,turps
DATA,2026-01-27T16:36:06,324.423,0x77,0.116061,turps
DATA,2026-01-27T16:36:06,324.602,0x76,0.071660,turps
DATA,2026-01-27T16:36:06,324.602,0x77,0.116640,turps
DATA,2026-01-27T16:36:06,324.827,0x76,0.069465,turps
DATA,2026-01-27T16:36:06,324.827,0x77,0.110238,turps
DATA,2026-01-27T16:36:06,325.007,0x76,0.069177,turps
DATA,2026-01-27T16:36:06,325.007,0x77,0.111899,turps
DATA,2026-01-27T16:36:07,325.231,0x76,0.068867,turps
DATA,2026-01-27T16:36:07,325.231,0x77,0.109884,turps
DATA,2026-01-27T16:36:07,325.412,0x76,0.069842,turps
DATA,2026-01-27T16:36:07,325.412,0x77,0.110203,turps
DATA,2026-01-27T16:36:07,325.636,0x76,0.070646,turps
DATA,2026-01-27T16:36:07,325.636,0x77,0.110855,turps
DATA,2026-01-27T16:36:07,325.819,0x76,0.071522,turps
DATA,2026-01-27T16:36:07,325.819,0x77,0.116211,turps
DATA,2026-01-27T16:36:07,326.003,0x76,0.072140,turps
DATA,2026-01-27T16:36:07,326.003,0x77,0.115047,turps
DATA,2026-01-27T16:36:08,326.233,0x76,0.070694,turps
DATA,2026-01-27T16:36:08,326.233,0x77,0.112431,turps
DATA,2026-01-27T16:36:08,326.413,0x76,0.070113,turps
DATA,2026-01-27T16:36:08,326.413,0x77,0.109401,turps
DATA,2026-01-27T16:36:08,326.637,0x76,0.072060,turps
DATA,2026-01-27T16:36:08,326.637,0x77,0.111529,turps
DATA,2026-01-27T16:36:08,326.817,0x76,0.072820,turps
DATA,2026-01-27T16:36:08,326.817,0x77,0.113108,turps
DATA,2026-01-27T16:36:08,327.042,0x76,0.078455,turps
DATA,2026-01-27T16:36:09,327.042,0x77,0.114017,turps
DATA,2026-01-27T16:36:09,327.225,0x76,0.072540,turps
DATA,2026-01-27T16:36:09,327.225,0x77,0.109382,turps
DATA,2026-01-27T16:36:09,327.405,0x76,0.072723,turps
DATA,2026-01-27T16:36:09,327.405,0x77,0.108056,turps
DATA,2026-01-27T16:36:09,327.629,0x76,0.071220,turps
DATA,2026-01-27T16:36:09,327.629,0x77,0.102610,turps
DATA,2026-01-27T16:36:09,327.809,0x76,0.070696,turps
DATA,2026-01-27T16:36:09,327.809,0x77,0.100664,turps
DATA,2026-01-27T16:36:09,328.034,0x76,0.069566,turps
DATA,2026-01-27T16:36:09,328.034,0x77,0.097160,turps
DATA,2026-01-27T16:36:10,328.215,0x76,0.070097,turps
DATA,2026-01-27T16:36:10,328.215,0x77,0.097396,turps
DATA,2026-01-27T16:36:10,328.439,0x76,0.071519,turps
DATA,2026-01-27T16:36:10,328.439,0x77,0.098918,turps
DATA,2026-01-27T16:36:10,328.619,0x76,0.071588,turps
DATA,2026-01-27T16:36:10,328.619,0x77,0.100758,turps
DATA,2026-01-27T16:36:10,328.843,0x76,0.072394,turps
DATA,2026-01-27T16:36:10,328.843,0x77,0.102663,turps
DATA,2026-01-27T16:36:10,329.023,0x76,0.071876,turps
DATA,2026-01-27T16:36:10,329.023,0x77,0.102045,turps
DATA,2026-01-27T16:36:11,329.202,0x76,0.072247,turps
DATA,2026-01-27T16:36:11,329.202,0x77,0.101103,turps
DATA,2026-01-27T16:36:11,329.426,0x76,0.071005,turps
DATA,2026-01-27T16:36:11,329.426,0x77,0.096342,turps
DATA,2026-01-27T16:36:11,329.606,0x76,0.070236,turps
DATA,2026-01-27T16:36:11,329.606,0x77,0.094952,turps
DATA,2026-01-27T16:36:11,329.830,0x76,0.069095,turps
DATA,2026-01-27T16:36:11,329.830,0x77,0.091312,turps
DATA,2026-01-27T16:36:11,330.010,0x76,0.069099,turps
DATA,2026-01-27T16:36:11,330.010,0x77,0.091859,turps
DATA,2026-01-27T16:36:12,330.236,0x76,0.068190,turps
DATA,2026-01-27T16:36:12,330.236,0x77,0.086115,turps
DATA,2026-01-27T16:36:12,330.416,0x76,0.068735,turps
DATA,2026-01-27T16:36:12,330.416,0x77,0.087429,turps
DATA,2026-01-27T16:36:12,330.641,0x76,0.070515,turps
DATA,2026-01-27T16:36:12,330.641,0x77,0.090921,turps
DATA,2026-01-27T16:36:12,330.820,0x76,0.071029,turps
DATA,2026-01-27T16:36:12,330.820,0x77,0.094978,turps
DATA,2026-01-27T16:36:12,331.000,0x76,0.071176,turps
DATA,2026-01-27T16:36:12,331.000,0x77,0.095119,turps
DATA,2026-01-27T16:36:13,331.225,0x76,0.069693,turps
DATA,2026-01-27T16:36:13,331.225,0x77,0.088199,turps
DATA,2026-01-27T16:36:13,331.404,0x76,0.069148,turps
DATA,2026-01-27T16:36:13,331.404,0x77,0.087670,turps
DATA,2026-01-27T16:36:13,331.628,0x76,0.068844,turps
DATA,2026-01-27T16:36:13,331.628,0x77,0.085205,turps
DATA,2026-01-27T16:36:13,331.808,0x76,0.069224,turps
DATA,2026-01-27T16:36:13,331.808,0x77,0.086885,turps
DATA,2026-01-27T16:36:13,332.032,0x76,0.068290,turps
DATA,2026-01-27T16:36:13,332.032,0x77,0.085866,turps
DATA,2026-01-27T16:36:14,332.213,0x76,0.069578,turps
DATA,2026-01-27T16:36:14,332.213,0x77,0.086950,turps
DATA,2026-01-27T16:36:14,332.438,0x76,0.070925,turps
DATA,2026-01-27T16:36:14,332.438,0x77,0.090253,turps
DATA,2026-01-27T16:36:14,332.617,0x76,0.071824,turps
DATA,2026-01-27T16:36:14,332.617,0x77,0.094281,turps
DATA,2026-01-27T16:36:14,332.841,0x76,0.073110,turps
DATA,2026-01-27T16:36:14,332.841,0x77,0.096424,turps
DATA,2026-01-27T16:36:14,333.022,0x76,0.071999,turps
DATA,2026-01-27T16:36:14,333.022,0x77,0.095718,turps
DATA,2026-01-27T16:36:15,333.205,0x76,0.071163,turps
DATA,2026-01-27T16:36:15,333.205,0x77,0.095711,turps
DATA,2026-01-27T16:36:15,333.430,0x76,0.069808,turps
DATA,2026-01-27T16:36:15,333.430,0x77,0.088927,turps
DATA,2026-01-27T16:36:15,333.613,0x76,0.070059,turps
DATA,2026-01-27T16:36:15,333.613,0x77,0.087451,turps
DATA,2026-01-27T16:36:15,333.838,0x76,0.071029,turps
DATA,2026-01-27T16:36:15,333.838,0x77,0.088705,turps
DATA,2026-01-27T16:36:15,334.017,0x76,0.071767,turps
DATA,2026-01-27T16:36:15,334.017,0x77,0.093768,turps
DATA,2026-01-27T16:36:16,334.242,0x76,0.073095,turps
DATA,2026-01-27T16:36:16,334.242,0x77,0.095736,turps
DATA,2026-01-27T16:36:16,334.421,0x76,0.071869,turps
DATA,2026-01-27T16:36:16,334.421,0x77,0.095938,turps
DATA,2026-01-27T16:36:16,334.601,0x76,0.071014,turps
DATA,2026-01-27T16:36:16,334.601,0x77,0.090601,turps
DATA,2026-01-27T16:36:16,334.825,0x76,0.069120,turps
DATA,2026-01-27T16:36:16,334.825,0x77,0.085588,turps
DATA,2026-01-27T16:36:16,335.004,0x76,0.069699,turps
DATA,2026-01-27T16:36:16,335.004,0x77,0.084972,turps
DATA,2026-01-27T16:36:17,335.229,0x76,0.068503,turps
DATA,2026-01-27T16:36:17,335.229,0x77,0.082791,turps
DATA,2026-01-27T16:36:17,335.409,0x76,0.068866,turps
DATA,2026-01-27T16:36:17,335.409,0x77,0.083918,turps
DATA,2026-01-27T16:36:17,335.638,0x76,0.070976,turps
DATA,2026-01-27T16:36:17,335.638,0x77,0.090206,turps
DATA,2026-01-27T16:36:17,335.821,0x76,0.070874,turps
DATA,2026-01-27T16:36:17,335.821,0x77,0.094013,turps
DATA,2026-01-27T16:36:17,336.001,0x76,0.070885,turps
DATA,2026-01-27T16:36:17,336.001,0x77,0.093730,turps
DATA,2026-01-27T16:36:18,336.226,0x76,0.069432,turps
DATA,2026-01-27T16:36:18,336.226,0x77,0.085409,turps
DATA,2026-01-27T16:36:18,336.405,0x76,0.069686,turps
DATA,2026-01-27T16:36:18,336.405,0x77,0.084627,turps
DATA,2026-01-27T16:36:18,336.630,0x76,0.068459,turps
DATA,2026-01-27T16:36:18,336.630,0x77,0.083168,turps
DATA,2026-01-27T16:36:18,336.809,0x76,0.069204,turps
DATA,2026-01-27T16:36:18,336.809,0x77,0.083825,turps
DATA,2026-01-27T16:36:18,337.035,0x76,0.068549,turps
DATA,2026-01-27T16:36:18,337.035,0x77,0.081973,turps
DATA,2026-01-27T16:36:19,337.215,0x76,0.068676,turps
DATA,2026-01-27T16:36:19,337.215,0x77,0.082770,turps
DATA,2026-01-27T16:36:19,337.439,0x76,0.069788,turps
DATA,2026-01-27T16:36:19,337.439,0x77,0.087392,turps
DATA,2026-01-27T16:36:19,337.620,0x76,0.070590,turps
DATA,2026-01-27T16:36:19,337.620,0x77,0.089545,turps
DATA,2026-01-27T16:36:19,337.844,0x76,0.071528,turps
DATA,2026-01-27T16:36:19,337.844,0x77,0.092670,turps
DATA,2026-01-27T16:36:19,338.024,0x76,0.071656,turps
DATA,2026-01-27T16:36:19,338.024,0x77,0.090693,turps
DATA,2026-01-27T16:36:20,338.203,0x76,0.070588,turps
DATA,2026-01-27T16:36:20,338.203,0x77,0.093624,turps
DATA,2026-01-27T16:36:20,338.429,0x76,0.068985,turps
DATA,2026-01-27T16:36:20,338.429,0x77,0.085681,turps
DATA,2026-01-27T16:36:20,338.608,0x76,0.068632,turps
DATA,2026-01-27T16:36:20,338.608,0x77,0.084317,turps
DATA,2026-01-27T16:36:20,338.832,0x76,0.067298,turps
DATA,2026-01-27T16:36:20,338.832,0x77,0.083146,turps
DATA,2026-01-27T16:36:20,339.011,0x76,0.067999,turps
DATA,2026-01-27T16:36:20,339.011,0x77,0.084034,turps
DATA,2026-01-27T16:36:21,339.235,0x76,0.069828,turps
DATA,2026-01-27T16:36:21,339.235,0x77,0.086831,turps
DATA,2026-01-27T16:36:21,339.414,0x76,0.071468,turps
DATA,2026-01-27T16:36:21,339.414,0x77,0.089210,turps
DATA,2026-01-27T16:36:21,339.638,0x76,0.072480,turps
DATA,2026-01-27T16:36:21,339.638,0x77,0.089933,turps
DATA,2026-01-27T16:36:21,339.818,0x76,0.071408,turps
DATA,2026-01-27T16:36:21,339.818,0x77,0.090556,turps
DATA,2026-01-27T16:36:21,340.042,0x76,0.072417,turps
DATA,2026-01-27T16:36:22,340.042,0x77,0.093900,turps
DATA,2026-01-27T16:36:22,340.221,0x76,0.071304,turps
DATA,2026-01-27T16:36:22,340.221,0x77,0.095401,turps
DATA,2026-01-27T16:36:22,340.401,0x76,0.071168,turps
DATA,2026-01-27T16:36:22,340.401,0x77,0.090532,turps
DATA,2026-01-27T16:36:22,340.626,0x76,0.070074,turps
DATA,2026-01-27T16:36:22,340.626,0x77,0.085038,turps
DATA,2026-01-27T16:36:22,340.805,0x76,0.069359,turps
DATA,2026-01-27T16:36:22,340.805,0x77,0.084871,turps
DATA,2026-01-27T16:36:22,341.029,0x76,0.068147,turps
DATA,2026-01-27T16:36:22,341.029,0x77,0.082963,turps
DATA,2026-01-27T16:36:23,341.212,0x76,0.068368,turps
DATA,2026-01-27T16:36:23,341.212,0x77,0.084046,turps
DATA,2026-01-27T16:36:23,341.436,0x76,0.069670,turps
DATA,2026-01-27T16:36:23,341.436,0x77,0.087066,turps
DATA,2026-01-27T16:36:23,341.615,0x76,0.070276,turps
DATA,2026-01-27T16:36:23,341.615,0x77,0.089370,turps
DATA,2026-01-27T16:36:23,341.804,0x76,0.070052,turps
DATA,2026-01-27T16:36:23,341.804,0x77,0.089703,turps
DATA,2026-01-27T16:36:23,342.028,0x76,0.069022,turps
DATA,2026-01-27T16:36:23,342.028,0x77,0.084351,turps
DATA,2026-01-27T16:36:24,342.208,0x76,0.069424,turps
DATA,2026-01-27T16:36:24,342.208,0x77,0.084912,turps
