header,t_ms,addr,heater_C,gas_ohm
SWEEP,50,10.000000,15,100.00
13367,0x77,250,31738.160156
13407,0x76,250,14608.537109
13407,0x77,250,32339.566406
13448,0x76,250,14719.411133
13448,0x77,250,33040.785156
13490,0x76,250,14749.942383
13490,0x77,250,33613.445312
13531,0x76,320,5944.640625
13531,0x77,320,16714.546875
13572,0x76,320,5977.956055
13572,0x77,320,16355.737305
13612,0x76,320,5954.596191
13612,0x77,320,16096.579102
13653,0x76,320,5954.596191
13653,0x77,320,15952.143555
13694,0x76,250,14658.726562
13694,0x77,250,31738.160156
13735,0x76,250,14729.574219
13735,0x77,250,32487.310547
13776,0x76,250,14709.262695
13776,0x77,250,33220.867188
13817,0x76,320,5977.956055
13817,0x77,320,16584.607422
13857,0x76,320,5941.329590
13857,0x77,320,16293.279297
13898,0x76,320,5964.585449
13898,0x77,320,16133.097656
13939,0x76,320,5947.955566
13939,0x77,320,16036.081055
13980,0x76,250,14709.262695
13980,0x77,250,31880.449219
14021,0x76,250,14749.942383
14021,0x77,250,32862.644531
14062,0x76,250,14739.750977
14062,0x77,250,33350.703125
14103,0x76,250,14811.386719
14103,0x77,250,34015.414062
14143,0x76,320,5971.263184
14143,0x77,320,16926.738281
14184,0x76,320,5988.023926
14184,0x77,320,16507.609375
14225,0x76,320,5981.308594
14225,0x77,320,16206.634766
14266,0x76,250,14749.942383
14266,0x77,250,32217.468750
14307,0x76,250,14811.386719
14307,0x77,250,32989.691406
14348,0x76,250,14842.300781
14348,0x77,250,33693.078125
14389,0x76,250,14831.981445
14389,0x77,250,34288.777344
14430,0x76,320,6011.647461
14430,0x77,320,17325.392578
14471,0x76,320,5974.607910
14471,0x77,320,16584.607422
14512,0x76,320,5998.125488
14512,0x77,320,16305.732422
14553,0x76,320,5971.263184
14553,0x77,320,16169.783203
14594,0x76,250,14801.110352
14594,0x77,250,32388.664062
14634,0x76,250,14811.386719
14634,0x77,250,33195.019531
14675,0x76,250,14831.981445
14675,0x77,250,33826.636719
14716,0x76,320,5991.387207
14716,0x77,320,17089.453125
14757,0x76,320,5984.664062
14757,0x77,320,16443.988281
14798,0x76,320,5984.664062
14798,0x77,320,16293.279297
14839,0x76,320,6028.636230
14839,0x77,320,16120.907227
14880,0x76,250,14780.600586
14880,0x77,250,32364.095703
14920,0x76,250,14914.938477
14920,0x77,250,33169.214844
14961,0x76,250,14914.938477
14961,0x77,250,33639.949219
15006,0x76,250,14904.517578
15006,0x77,250,34096.964844
15047,0x76,320,6052.582031
15047,0x77,320,17381.857422
15088,0x76,320,5998.125488
15088,0x77,320,16806.722656
15128,0x76,320,6021.829102
15128,0x77,320,16584.607422
15169,0x76,250,14883.720703
15169,0x77,250,32862.644531
15210,0x76,250,14914.938477
15210,0x77,250,33534.187500
15251,0x76,250,14925.373047
15251,0x77,250,34343.976562
15292,0x76,250,14998.828125
15292,0x77,250,34905.917969
15333,0x76,320,6001.500488
15333,0x77,320,17640.574219
15374,0x76,320,6038.875488
15374,0x77,320,17283.283203
15415,0x76,320,6011.647461
15415,0x77,320,16873.187500
15455,0x76,250,14977.767578
15455,0x77,250,33324.656250
15496,0x76,250,14956.765625
15496,0x77,250,34096.964844
15537,0x76,250,15030.531250
15537,0x77,250,34566.566406
15578,0x76,250,15041.127930
15578,0x77,250,35486.554688
15619,0x76,320,6032.045410
15619,0x77,320,17817.371094
15660,0x76,320,6052.582031
15660,0x77,320,17438.691406
15701,0x76,320,6045.720703
